Age_days	Mean_All_Monkey_prop	Female	Noord	Oost	Zuid	West	Regio	Age_years	psw
2197	.589166666666667	0	0	0	0	1	4	6	.9225
2225	.540833333333333	1	0	1	0	0	2	6	.9915
2229	.281666666666667	1	0	0	0	1	4	6	.8912
2237	.391666666666667	0	0	0	0	1	4	6	.9225
2238	.39	1	0	0	0	1	4	6	.8912
2251	.605	1	0	0	0	1	4	6	.8912
2255	.569166666666667	1	0	0	0	1	4	6	.8912
2256	.574166666666667	1	0	1	0	0	2	6	.9915
2258	.375	1	0	0	0	1	4	6	.8912
2258	.573333333333333	1	0	0	0	1	4	6	.8912
2259	.519166666666667	0	0	1	0	0	2	6	1.0068
2259	.0933333333333333	0	0	0	0	1	4	6	.9225
2260	.210833333333333	0	0	0	1	0	3	6	1.0341
2264	.435833333333333	0	0	0	0	1	4	6	.9225
2265	.346666666666667	1	0	0	0	1	4	6	.8912
2266	.340833333333333	1	0	0	0	1	4	6	.8912
2272	.533333333333333	1	0	0	0	1	4	6	.8912
2274	.113333333333333	1	0	0	0	1	4	6	.8912
2278	.488333333333333	0	0	1	0	0	2	6	1.0068
2279	.238333333333333	0	0	0	0	1	4	6	.9225
2285	.310833333333333	0	0	0	0	1	4	6	.9225
2287	.279166666666667	1	0	1	0	0	2	6	.9915
2288	.445	1	0	0	0	1	4	6	.8912
2294	.101666666666667	0	0	1	0	0	2	6	1.0068
2294	.236666666666667	0	0	0	1	0	3	6	1.0341
2294	.505833333333333	0	0	1	0	0	2	6	1.0068
2299	.298333333333333	0	0	0	0	1	4	6	.9225
2302	.18	0	0	0	0	1	4	6	.9225
2303	.801666666666667	0	0	0	0	1	4	6	.9225
2303	.515833333333333	1	0	0	0	1	4	6	.8912
2304	.540833333333333	1	0	0	0	1	4	6	.8912
2305	.3675	1	0	0	0	1	4	6	.8912
2305	.12	1	0	0	0	1	4	6	.8912
2306	.599166666666667	0	0	0	0	1	4	6	.9225
2309	.323333333333333	0	0	0	0	1	4	6	.9225
2310	.29	1	0	0	0	1	4	6	.8912
2310	.454166666666667	0	0	0	0	1	4	6	.9225
2311	.2275	0	0	0	0	1	4	6	.9225
2313	.0791666666666667	0	0	0	0	1	4	6	.9225
2313	.56	1	1	0	0	0	1	6	1.9055
2313	.473333333333333	0	1	0	0	0	1	6	1.5674
2316	.103333333333333	1	0	1	0	0	2	6	.9915
2317	.206666666666667	0	0	0	0	1	4	6	.9225
2317	.0866666666666667	0	0	0	0	1	4	6	.9225
2317	.233333333333333	1	0	0	0	1	4	6	.8912
2318	.433333333333333	1	0	0	0	1	4	6	.8912
2319	.3	0	0	0	0	1	4	6	.9225
2319	.4775	0	0	0	0	1	4	6	.9225
2320	.376666666666667	0	0	0	0	1	4	6	.9225
2322	.085	1	0	0	0	1	4	6	.8912
2322	.516666666666667	1	0	1	0	0	2	6	.9915
2323	.444166666666667	1	0	0	0	1	4	6	.8912
2323	.534166666666666	0	0	0	1	0	3	6	1.0341
2324	.4175	0	0	1	0	0	2	6	1.0068
2326	.491666666666667	1	0	0	0	1	4	6	.8912
2327	.394166666666667	1	0	0	0	1	4	6	.8912
2328	.508333333333333	1	0	0	1	0	3	6	1.0978
2329	.225833333333333	1	0	1	0	0	2	6	.9915
2329	.0966666666666667	0	0	0	0	1	4	6	.9225
2331	.454166666666667	1	0	0	0	1	4	6	.8912
2333	.698333333333333	1	0	0	1	0	3	6	1.0978
2333	.611666666666667	0	1	0	0	0	1	6	1.5674
2337	.321666666666667	1	0	0	1	0	3	6	1.0978
2338	.5	1	0	1	0	0	2	6	.9915
2339	.386666666666667	1	0	0	0	1	4	6	.8912
2343	.2075	1	0	0	0	1	4	6	.8912
2343	.58	1	0	0	1	0	3	6	1.0978
2344	.249166666666667	0	1	0	0	0	1	6	1.5674
2345	.365	0	0	0	0	1	4	6	.9225
2345	.410833333333333	1	0	0	1	0	3	6	1.0978
2346	.491666666666667	1	0	0	0	1	4	6	.8912
2346	.366666666666667	1	0	1	0	0	2	6	.9915
2347	.384166666666667	1	0	0	0	1	4	6	.8912
2347	.2	1	0	0	0	1	4	6	.8912
2351	.459166666666667	0	0	0	0	1	4	6	.9225
2352	.466666666666667	1	0	0	0	1	4	6	.8912
2352	.209166666666667	1	0	0	0	1	4	6	.8912
2355	.296666666666667	0	0	0	1	0	3	6	1.0341
2356	.5575	0	0	0	1	0	3	6	1.0341
2357	.236666666666667	1	0	0	0	1	4	6	.8912
2357	.560833333333333	1	0	0	0	1	4	6	.8912
2357	.493333333333333	0	1	0	0	0	1	6	1.5674
2358	.143333333333333	1	0	1	0	0	2	6	.9915
2358	.595833333333333	1	0	0	0	1	4	6	.8912
2358	.5175	1	0	0	1	0	3	6	1.0978
2358	.291666666666667	1	0	0	0	1	4	6	.8912
2360	.488333333333333	0	0	0	0	1	4	6	.9225
2361	.464166666666667	0	0	1	0	0	2	6	1.0068
2362	.460833333333333	1	0	0	1	0	3	6	1.0978
2363	.67	0	0	0	0	1	4	6	.9225
2363	.548333333333333	1	0	1	0	0	2	6	.9915
2364	.354166666666667	0	0	0	1	0	3	6	1.0341
2364	.359166666666667	1	0	0	0	1	4	6	.8912
2365	.5875	1	0	1	0	0	2	6	.9915
2365	.501666666666667	1	0	0	0	1	4	6	.8912
2365	.4575	0	0	0	0	1	4	6	.9225
2366	.271666666666667	1	0	1	0	0	2	6	.9915
2366	.6175	0	0	0	1	0	3	6	1.0341
2367	.3125	1	0	0	0	1	4	6	.8912
2368	.638333333333333	1	0	0	1	0	3	6	1.0978
2368	.461666666666667	0	0	0	1	0	3	6	1.0341
2370	.243333333333333	0	0	0	0	1	4	6	.9225
2370	.480833333333333	1	1	0	0	0	1	6	1.9055
2371	.123333333333333	1	0	0	0	1	4	6	.8912
2371	.406666666666667	1	0	0	0	1	4	6	.8912
2371	.11	1	0	1	0	0	2	6	.9915
2375	.43	1	0	0	0	1	4	6	.8912
2377	.545	0	0	0	0	1	4	6	.9225
2380	.645833333333333	1	0	0	1	0	3	6	1.0978
2382	.143333333333333	1	0	1	0	0	2	6	.9915
2386	.499166666666667	1	0	0	0	1	4	6	.8912
2388	.433333333333333	1	0	1	0	0	2	6	.9915
2388	.498333333333333	1	0	0	0	1	4	6	.8912
2388	.475	1	0	0	0	1	4	6	.8912
2389	.135833333333333	0	0	1	0	0	2	6	1.0068
2390	.185	0	0	1	0	0	2	6	1.0068
2391	.513333333333333	1	0	1	0	0	2	6	.9915
2392	.42	1	0	0	1	0	3	6	1.0978
2394	.101666666666667	0	0	1	0	0	2	6	1.0068
2394	.466666666666667	1	0	0	0	1	4	6	.8912
2395	.175	1	0	1	0	0	2	6	.9915
2396	.611666666666667	0	0	0	0	1	4	6	.9225
2396	.300833333333333	0	0	0	0	1	4	6	.9225
2400	.576666666666667	0	0	0	0	1	4	6	.9225
2400	.17	0	0	0	1	0	3	6	1.0341
2402	.111666666666667	1	0	0	0	1	4	6	.8912
2403	.2375	1	0	0	1	0	3	6	1.0978
2404	.435833333333333	1	0	0	0	1	4	6	.8912
2405	.21	0	0	1	0	0	2	6	1.0068
2405	.494166666666667	1	0	0	0	1	4	6	.8912
2406	.1175	1	0	0	0	1	4	6	.8912
2406	.564166666666667	0	0	0	0	1	4	6	.9225
2406	.239166666666667	0	0	0	1	0	3	6	1.0341
2408	.546666666666667	0	0	0	0	1	4	6	.9225
2408	.125833333333333	1	0	0	0	1	4	6	.8912
2408	.5225	1	0	0	0	1	4	6	.8912
2409	.434166666666667	0	0	0	0	1	4	6	.9225
2410	.326666666666667	0	0	0	0	1	4	6	.9225
2410	.515	1	0	0	1	0	3	6	1.0978
2410	.53	0	0	1	0	0	2	6	1.0068
2412	.3475	1	0	0	0	1	4	6	.8912
2412	.623333333333333	1	0	0	0	1	4	6	.8912
2412	.2875	0	0	0	0	1	4	6	.9225
2412	.541666666666667	0	0	0	0	1	4	6	.9225
2413	.0808333333333333	0	0	0	0	1	4	6	.9225
2414	.609166666666667	1	0	0	0	1	4	6	.8912
2414	.343333333333333	1	0	0	0	1	4	6	.8912
2414	.265833333333333	0	0	0	0	1	4	6	.9225
2417	.451666666666667	1	0	0	0	1	4	6	.8912
2417	.425833333333333	0	0	0	1	0	3	6	1.0341
2418	.095	0	0	0	1	0	3	6	1.0341
2419	.485	1	0	0	0	1	4	6	.8912
2421	.443333333333333	1	0	0	0	1	4	6	.8912
2422	.5725	1	0	1	0	0	2	6	.9915
2422	.514166666666667	0	0	0	0	1	4	6	.9225
2422	.411666666666667	1	0	1	0	0	2	6	.9915
2423	.43	1	0	0	0	1	4	6	.8912
2424	.0783333333333333	0	0	0	0	1	4	6	.9225
2424	.221666666666667	0	0	0	0	1	4	6	.9225
2424	.311666666666667	0	0	0	0	1	4	6	.9225
2424	.476666666666667	0	0	0	0	1	4	6	.9225
2425	.4875	1	0	0	1	0	3	6	1.0978
2425	.336666666666667	1	0	1	0	0	2	6	.9915
2426	.138333333333333	1	0	0	1	0	3	6	1.0978
2428	.563333333333333	1	0	0	0	1	4	6	.8912
2428	.556666666666666	0	0	0	0	1	4	6	.9225
2429	.143333333333333	1	0	0	0	1	4	6	.8912
2429	.370833333333333	0	0	0	1	0	3	6	1.0341
2433	.246666666666667	0	0	0	0	1	4	6	.9225
2436	.459166666666667	1	0	0	0	1	4	6	.8912
2437	.515833333333333	0	0	0	0	1	4	6	.9225
2438	.241666666666667	0	0	0	0	1	4	6	.9225
2439	.208333333333333	1	0	1	0	0	2	6	.9915
2439	.4925	1	0	0	0	1	4	6	.8912
2439	.293333333333333	0	1	0	0	0	1	6	1.5674
2439	.505833333333333	0	1	0	0	0	1	6	1.5674
2440	.33	1	0	1	0	0	2	6	.9915
2441	.624166666666667	0	0	0	0	1	4	6	.9225
2441	.199166666666667	0	0	0	0	1	4	6	.9225
2441	.151666666666667	0	0	0	0	1	4	6	.9225
2443	.186666666666667	0	0	0	1	0	3	6	1.0341
2446	.576666666666666	0	0	0	0	1	4	6	.9225
2446	.0766666666666667	0	0	0	0	1	4	6	.9225
2447	.529166666666667	1	0	0	0	1	4	6	.8912
2449	.526666666666667	1	0	0	1	0	3	6	1.0978
2450	.511666666666667	1	0	0	1	0	3	6	1.0978
2451	.280833333333333	0	0	0	1	0	3	6	1.0341
2451	.465833333333333	1	0	0	1	0	3	6	1.0978
2454	.318333333333333	1	1	0	0	0	1	6	1.9055
2455	.44	0	0	0	1	0	3	6	1.0341
2456	.105	1	0	0	0	1	4	6	.8912
2457	.56	0	0	0	0	1	4	6	.9225
2458	.515	0	0	0	1	0	3	6	1.0341
2459	.124166666666667	0	0	1	0	0	2	6	1.0068
2459	.375833333333333	0	0	1	0	0	2	6	1.0068
2459	.1975	1	0	0	0	1	4	6	.8912
2459	.244166666666667	1	0	0	1	0	3	6	1.0978
2459	.339166666666667	1	1	0	0	0	1	6	1.9055
2460	.0975	0	0	0	0	1	4	6	.9225
2460	.4675	0	0	0	0	1	4	6	.9225
2461	.501666666666666	0	0	1	0	0	2	6	1.0068
2462	.405833333333333	1	0	0	0	1	4	6	.8912
2462	.514166666666667	1	0	1	0	0	2	6	.9915
2464	.590833333333333	1	0	0	1	0	3	6	1.0978
2464	.296666666666667	1	0	0	0	1	4	6	.8912
2465	.0916666666666667	1	0	0	0	1	4	6	.8912
2465	.558333333333333	1	1	0	0	0	1	6	1.9055
2468	.403333333333333	1	0	1	0	0	2	6	.9915
2468	.59	0	0	0	1	0	3	6	1.0341
2468	.253333333333333	0	1	0	0	0	1	6	1.5674
2469	.0908333333333333	1	0	1	0	0	2	6	.9915
2469	.496666666666667	1	0	0	0	1	4	6	.8912
2469	.486666666666667	1	0	0	1	0	3	6	1.0978
2469	.3175	1	0	0	1	0	3	6	1.0978
2472	.428333333333333	0	0	0	1	0	3	6	1.0341
2473	.336666666666667	0	1	0	0	0	1	6	1.5674
2474	.635833333333333	0	0	0	0	1	4	6	.9225
2474	.516666666666667	0	0	0	1	0	3	6	1.0341
2476	.103333333333333	0	0	0	0	1	4	6	.9225
2477	.321666666666667	1	0	0	0	1	4	6	.8912
2477	.225833333333333	1	0	0	1	0	3	6	1.0978
2478	.508333333333333	0	1	0	0	0	1	6	1.5674
2479	.27	1	0	0	0	1	4	6	.8912
2479	.558333333333333	0	0	0	0	1	4	6	.9225
2480	.603333333333333	0	0	0	0	1	4	6	.9225
2480	.465	0	0	1	0	0	2	6	1.0068
2480	.584166666666667	0	0	0	1	0	3	6	1.0341
2480	.474166666666667	1	0	1	0	0	2	6	.9915
2480	.53	1	0	0	0	1	4	6	.8912
2483	.643333333333333	1	0	0	1	0	3	6	1.0978
2483	.348333333333333	1	0	1	0	0	2	6	.9915
2484	.3425	0	0	0	0	1	4	6	.9225
2485	.538333333333333	0	0	1	0	0	2	6	1.0068
2485	.3875	0	0	0	1	0	3	6	1.0341
2487	.623333333333333	1	0	1	0	0	2	6	.9915
2490	.5525	1	0	1	0	0	2	6	.9915
2490	.23	0	0	1	0	0	2	6	1.0068
2491	.441666666666667	0	0	1	0	0	2	6	1.0068
2491	.55	0	0	0	0	1	4	6	.9225
2492	.515833333333333	1	0	0	0	1	4	6	.8912
2492	.105833333333333	0	0	0	0	1	4	6	.9225
2493	.534166666666667	1	0	1	0	0	2	6	.9915
2494	.725833333333333	1	0	0	0	1	4	6	.8912
2494	.398333333333333	1	0	0	1	0	3	6	1.0978
2494	.495	0	0	0	0	1	4	6	.9225
2495	.499166666666667	0	0	1	0	0	2	6	1.0068
2496	.421666666666667	0	0	0	0	1	4	6	.9225
2498	.543333333333333	0	0	1	0	0	2	6	1.0068
2499	.5075	0	0	1	0	0	2	6	1.0068
2499	.390833333333333	0	0	0	0	1	4	6	.9225
2501	.236666666666667	0	0	0	0	1	4	6	.9225
2502	.42	0	0	1	0	0	2	6	1.0068
2502	.661666666666667	1	0	0	0	1	4	6	.8912
2505	.206666666666667	0	0	0	1	0	3	6	1.0341
2506	.4175	0	0	1	0	0	2	6	1.0068
2506	.555833333333333	1	0	0	1	0	3	6	1.0978
2507	.4175	0	0	0	0	1	4	6	.9225
2508	.460833333333333	0	0	1	0	0	2	6	1.0068
2508	.448333333333333	1	0	0	0	1	4	6	.8912
2509	.0941666666666667	1	0	0	0	1	4	6	.8912
2510	.279166666666667	1	0	0	0	1	4	6	.8912
2510	.0833333333333333	0	0	0	0	1	4	6	.9225
2511	.216666666666667	0	0	1	0	0	2	6	1.0068
2511	.470833333333333	1	1	0	0	0	1	6	1.9055
2512	.235	1	0	1	0	0	2	6	.9915
2512	.424166666666667	0	0	0	0	1	4	6	.9225
2512	.360833333333333	0	0	0	0	1	4	6	.9225
2512	.57	1	0	1	0	0	2	6	.9915
2513	.675	1	0	0	0	1	4	6	.8912
2514	.496666666666667	1	1	0	0	0	1	6	1.9055
2515	.0825	0	0	1	0	0	2	6	1.0068
2515	.345	1	0	0	0	1	4	6	.8912
2515	.309166666666667	1	0	0	0	1	4	6	.8912
2516	.134166666666667	0	0	1	0	0	2	6	1.0068
2517	.406666666666667	0	0	0	0	1	4	6	.9225
2519	.205	0	0	0	0	1	4	6	.9225
2520	.1425	0	0	0	0	1	4	6	.9225
2521	.47	0	0	0	0	1	4	6	.9225
2524	.520833333333333	1	1	0	0	0	1	6	1.9055
2526	.564166666666667	0	0	0	0	1	4	6	.9225
2528	.3825	1	0	1	0	0	2	6	.9915
2528	.473333333333333	1	0	0	0	1	4	6	.8912
2532	.143333333333333	0	0	0	0	1	4	6	.9225
2534	.276666666666667	0	0	0	1	0	3	6	1.0341
2535	.465833333333333	0	0	0	1	0	3	6	1.0341
2535	.146666666666667	0	0	1	0	0	2	6	1.0068
2536	.153333333333333	0	0	0	0	1	4	6	.9225
2537	.493333333333333	1	0	0	1	0	3	6	1.0978
2538	.536666666666667	1	0	1	0	0	2	6	.9915
2540	.624166666666667	1	0	0	0	1	4	6	.8912
2541	.6375	0	0	0	0	1	4	6	.9225
2541	.515833333333333	1	0	0	0	1	4	6	.8912
2541	.366666666666667	0	0	1	0	0	2	6	1.0068
2542	.4775	1	0	0	0	1	4	6	.8912
2542	.2175	0	0	1	0	0	2	6	1.0068
2544	.403333333333333	0	0	0	1	0	3	6	1.0341
2545	.4725	1	0	0	0	1	4	6	.8912
2545	.395833333333333	0	0	0	0	1	4	6	.9225
2545	.608333333333333	1	0	0	1	0	3	6	1.0978
2545	.395	0	0	0	1	0	3	6	1.0341
2546	.218333333333333	1	0	1	0	0	2	6	.9915
2548	.396666666666667	0	0	0	0	1	4	6	.9225
2549	.365833333333333	0	0	0	0	1	4	6	.9225
2550	.434166666666667	1	0	0	0	1	4	6	.8912
2550	.41	0	0	0	1	0	3	6	1.0341
2551	.624166666666667	1	0	0	1	0	3	6	1.0978
2551	.564166666666666	1	0	0	0	1	4	6	.8912
2551	.528333333333333	0	0	1	0	0	2	6	1.0068
2552	.105	1	0	0	0	1	4	6	.8912
2552	.559166666666666	0	0	1	0	0	2	6	1.0068
2555	.535	0	0	0	1	0	3	7	1.0927
2555	.243333333333333	0	1	0	0	0	1	7	1.7524
2556	.495833333333333	1	0	1	0	0	2	7	1.0013
2557	.503333333333333	1	0	1	0	0	2	7	1.0013
2557	.0883333333333333	0	0	0	1	0	3	7	1.0927
2558	.194166666666667	0	0	1	0	0	2	7	1.0015
2558	.4325	1	0	0	0	1	4	7	.9643
2558	.571666666666667	1	0	0	0	1	4	7	.9643
2558	.641666666666667	0	0	0	0	1	4	7	.894
2559	.554166666666667	0	0	0	0	1	4	7	.894
2560	.4325	1	0	0	1	0	3	7	.8735
2560	.303333333333333	0	0	1	0	0	2	7	1.0015
2562	.165	0	0	1	0	0	2	7	1.0015
2563	.488333333333333	0	0	0	0	1	4	7	.894
2563	.591666666666667	1	0	0	0	1	4	7	.9643
2563	.619166666666667	0	0	0	0	1	4	7	.894
2565	.313333333333333	1	0	0	1	0	3	7	.8735
2566	.1075	0	0	0	0	1	4	7	.894
2569	.620833333333333	0	0	1	0	0	2	7	1.0015
2569	.3075	1	0	0	1	0	3	7	.8735
2570	.474166666666667	1	0	1	0	0	2	7	1.0013
2570	.290833333333333	0	0	1	0	0	2	7	1.0015
2572	.251666666666667	1	0	0	1	0	3	7	.8735
2573	.516666666666667	1	0	0	0	1	4	7	.9643
2573	.135	1	0	1	0	0	2	7	1.0013
2581	.479166666666667	0	0	1	0	0	2	7	1.0015
2581	.45	0	0	0	0	1	4	7	.894
2584	.675	0	0	0	0	1	4	7	.894
2586	.345	0	0	1	0	0	2	7	1.0015
2586	.368333333333333	0	0	0	0	1	4	7	.894
2586	.311666666666667	1	0	0	0	1	4	7	.9643
2587	.113333333333333	0	0	1	0	0	2	7	1.0015
2588	.585	0	0	0	1	0	3	7	1.0927
2589	.323333333333333	0	0	0	0	1	4	7	.894
2590	.590833333333333	1	0	1	0	0	2	7	1.0013
2590	.466666666666667	1	0	0	1	0	3	7	.8735
2591	.465833333333333	1	0	1	0	0	2	7	1.0013
2593	.535	0	0	0	0	1	4	7	.894
2594	.5075	0	0	0	0	1	4	7	.894
2595	.616666666666667	0	0	1	0	0	2	7	1.0015
2596	.501666666666667	0	0	0	0	1	4	7	.894
2600	.34	1	0	0	0	1	4	7	.9643
2601	.6125	1	0	0	0	1	4	7	.9643
2602	.281666666666667	0	0	0	1	0	3	7	1.0927
2602	.105	0	0	0	0	1	4	7	.894
2603	.168333333333333	0	0	0	1	0	3	7	1.0927
2603	.403333333333333	0	0	0	0	1	4	7	.894
2604	.32	1	0	1	0	0	2	7	1.0013
2604	.168333333333333	0	0	0	0	1	4	7	.894
2605	.368333333333333	1	0	0	0	1	4	7	.9643
2605	.465833333333333	0	0	0	0	1	4	7	.894
2606	.51	1	0	0	1	0	3	7	.8735
2609	.128333333333333	0	0	0	0	1	4	7	.894
2610	.304166666666667	1	0	0	1	0	3	7	.8735
2612	.295833333333333	0	0	1	0	0	2	7	1.0015
2612	.483333333333333	0	0	0	0	1	4	7	.894
2614	.133333333333333	0	0	1	0	0	2	7	1.0015
2614	.409166666666667	0	0	0	0	1	4	7	.894
2615	.510833333333333	0	0	0	0	1	4	7	.894
2615	.490833333333333	1	0	0	1	0	3	7	.8735
2615	.498333333333333	0	0	0	1	0	3	7	1.0927
2617	.456666666666667	0	0	1	0	0	2	7	1.0015
2617	.434166666666667	0	0	0	1	0	3	7	1.0927
2618	.3625	0	0	1	0	0	2	7	1.0015
2619	.6025	0	0	1	0	0	2	7	1.0015
2621	.411666666666667	0	0	0	0	1	4	7	.894
2622	.5925	0	0	0	1	0	3	7	1.0927
2624	.491666666666667	0	1	0	0	0	1	7	1.7524
2625	.343333333333333	0	0	0	1	0	3	7	1.0927
2627	.495833333333333	0	0	0	0	1	4	7	.894
2628	.125	0	0	0	0	1	4	7	.894
2628	.3525	0	0	0	0	1	4	7	.894
2629	.318333333333333	1	0	1	0	0	2	7	1.0013
2630	.488333333333333	1	0	0	1	0	3	7	.8735
2631	.578333333333333	0	1	0	0	0	1	7	1.7524
2633	.48	0	0	1	0	0	2	7	1.0015
2633	.359166666666667	0	0	0	0	1	4	7	.894
2634	.213333333333333	1	0	0	0	1	4	7	.9643
2635	.785833333333333	1	0	0	0	1	4	7	.9643
2635	.560833333333333	0	0	0	1	0	3	7	1.0927
2635	.438333333333333	1	0	0	0	1	4	7	.9643
2637	.568333333333333	0	0	0	1	0	3	7	1.0927
2637	.501666666666667	0	0	0	0	1	4	7	.894
2638	.470833333333333	0	0	0	0	1	4	7	.894
2638	.441666666666667	1	0	1	0	0	2	7	1.0013
2638	.313333333333333	0	0	1	0	0	2	7	1.0015
2639	.455833333333333	0	0	0	0	1	4	7	.894
2640	.5425	0	0	0	0	1	4	7	.894
2642	.573333333333333	0	0	1	0	0	2	7	1.0015
2642	.656666666666667	0	0	1	0	0	2	7	1.0015
2642	.584166666666667	0	0	0	0	1	4	7	.894
2642	.205	1	1	0	0	0	1	7	1.9451
2643	.560833333333333	0	0	1	0	0	2	7	1.0015
2643	.321666666666667	1	0	0	0	1	4	7	.9643
2644	.0933333333333333	0	0	0	0	1	4	7	.894
2645	.624166666666667	0	0	0	0	1	4	7	.894
2646	.534166666666667	1	1	0	0	0	1	7	1.9451
2647	.4625	0	0	0	0	1	4	7	.894
2648	.145833333333333	0	0	0	0	1	4	7	.894
2649	.486666666666667	0	0	0	1	0	3	7	1.0927
2649	.57	0	0	1	0	0	2	7	1.0015
2650	.130833333333333	0	0	0	0	1	4	7	.894
2653	.266666666666667	0	0	1	0	0	2	7	1.0015
2654	.206666666666667	0	0	0	0	1	4	7	.894
2656	.409166666666667	1	0	0	0	1	4	7	.9643
2657	.103333333333333	0	0	0	0	1	4	7	.894
2657	.313333333333333	0	0	0	0	1	4	7	.894
2657	.5375	0	1	0	0	0	1	7	1.7524
2657	.423333333333333	0	0	0	0	1	4	7	.894
2658	.2975	0	0	0	0	1	4	7	.894
2658	.23	1	0	1	0	0	2	7	1.0013
2658	.0658333333333333	1	0	0	0	1	4	7	.9643
2659	.593333333333333	0	0	0	0	1	4	7	.894
2660	.440833333333333	1	0	0	0	1	4	7	.9643
2660	.529166666666667	0	0	1	0	0	2	7	1.0015
2660	.2675	0	1	0	0	0	1	7	1.7524
2662	.64	1	0	0	0	1	4	7	.9643
2662	.43	0	0	0	1	0	3	7	1.0927
2664	.3175	1	0	0	0	1	4	7	.9643
2666	.470833333333333	0	0	1	0	0	2	7	1.0015
2666	.425833333333333	0	0	0	0	1	4	7	.894
2667	.296666666666667	0	0	1	0	0	2	7	1.0015
2667	.548333333333333	0	0	0	0	1	4	7	.894
2668	.424166666666667	0	0	0	0	1	4	7	.894
2674	.515	0	0	0	0	1	4	7	.894
2675	.5325	1	0	0	1	0	3	7	.8735
2675	.573333333333333	1	0	0	0	1	4	7	.9643
2675	.4425	0	0	0	0	1	4	7	.894
2675	.355833333333333	0	0	0	0	1	4	7	.894
2675	.511666666666667	0	0	0	0	1	4	7	.894
2676	.075	0	0	1	0	0	2	7	1.0015
2676	.449166666666667	0	0	0	0	1	4	7	.894
2681	.4675	0	0	1	0	0	2	7	1.0015
2682	.460833333333333	0	0	0	1	0	3	7	1.0927
2682	.591666666666667	1	0	0	0	1	4	7	.9643
2683	.506666666666667	0	0	0	0	1	4	7	.894
2683	.365833333333333	1	0	0	0	1	4	7	.9643
2684	.360833333333333	1	0	0	0	1	4	7	.9643
2685	.3475	0	0	0	0	1	4	7	.894
2685	.144166666666667	0	0	0	0	1	4	7	.894
2686	.0458333333333333	1	0	1	0	0	2	7	1.0013
2686	.193333333333333	1	0	1	0	0	2	7	1.0013
2686	.684166666666667	1	0	0	0	1	4	7	.9643
2687	.448333333333333	0	0	1	0	0	2	7	1.0015
2687	.373333333333333	0	0	0	0	1	4	7	.894
2688	.655	0	0	1	0	0	2	7	1.0015
2688	.5275	0	0	0	1	0	3	7	1.0927
2688	.3575	0	0	0	0	1	4	7	.894
2690	.324166666666667	0	0	0	1	0	3	7	1.0927
2692	.41	0	0	0	1	0	3	7	1.0927
2693	.440833333333333	0	0	0	1	0	3	7	1.0927
2693	.486666666666667	0	0	0	0	1	4	7	.894
2695	.6525	0	0	0	1	0	3	7	1.0927
2698	.56	0	0	0	1	0	3	7	1.0927
2698	.585	1	0	0	1	0	3	7	.8735
2698	.548333333333333	0	0	0	0	1	4	7	.894
2699	.385833333333333	0	0	1	0	0	2	7	1.0015
2700	.793333333333333	0	0	0	0	1	4	7	.894
2700	.0791666666666667	0	0	0	0	1	4	7	.894
2700	.269166666666667	1	0	0	0	1	4	7	.9643
2701	.483333333333333	1	0	1	0	0	2	7	1.0013
2701	.3875	0	1	0	0	0	1	7	1.7524
2702	.178333333333333	0	0	0	0	1	4	7	.894
2702	.4	0	0	0	0	1	4	7	.894
2702	.305	0	0	0	0	1	4	7	.894
2704	.136666666666667	1	0	1	0	0	2	7	1.0013
2705	.34	0	0	0	0	1	4	7	.894
2705	.1825	0	0	0	1	0	3	7	1.0927
2706	.045	1	0	1	0	0	2	7	1.0013
2706	.141666666666667	0	1	0	0	0	1	7	1.7524
2707	.543333333333333	0	0	0	1	0	3	7	1.0927
2707	.480833333333333	0	0	0	1	0	3	7	1.0927
2707	.370833333333333	1	0	0	0	1	4	7	.9643
2707	.4875	0	1	0	0	0	1	7	1.7524
2707	.479166666666667	0	0	0	0	1	4	7	.894
2708	.3375	0	0	0	1	0	3	7	1.0927
2709	.550833333333333	0	0	0	0	1	4	7	.894
2710	.691666666666667	1	0	0	1	0	3	7	.8735
2710	.186666666666667	1	0	0	0	1	4	7	.9643
2712	.123333333333333	0	0	0	0	1	4	7	.894
2715	.0933333333333333	0	0	0	1	0	3	7	1.0927
2715	.181666666666667	0	0	1	0	0	2	7	1.0015
2715	.22	1	0	0	1	0	3	7	.8735
2716	.09	1	0	1	0	0	2	7	1.0013
2716	.604166666666667	0	0	0	1	0	3	7	1.0927
2717	.485	1	0	0	0	1	4	7	.9643
2717	.51	0	0	1	0	0	2	7	1.0015
2718	.2175	0	0	0	0	1	4	7	.894
2718	.615833333333333	1	0	0	0	1	4	7	.9643
2718	.554166666666666	0	0	0	0	1	4	7	.894
2719	.608333333333333	1	0	0	0	1	4	7	.9643
2719	.408333333333333	1	0	0	0	1	4	7	.9643
2719	.394166666666667	1	0	0	1	0	3	7	.8735
2719	.458333333333333	0	0	0	1	0	3	7	1.0927
2719	.426666666666667	0	0	1	0	0	2	7	1.0015
2720	.429166666666667	0	0	0	0	1	4	7	.894
2720	.488333333333333	1	0	1	0	0	2	7	1.0013
2721	.311666666666667	0	0	1	0	0	2	7	1.0015
2722	.39	1	0	0	0	1	4	7	.9643
2722	.454166666666667	0	0	1	0	0	2	7	1.0015
2726	.5575	1	0	0	0	1	4	7	.9643
2727	.5175	0	0	1	0	0	2	7	1.0015
